id,cnty_name,state_cd,cnty_cd,chronic_disease,avg_cost,population,cnty_pop,percent_pop,us_avg,cost_variance,std_dev,dif_from_dev,cost_flag
45071,"NEWBERRY, SC",42,350,Osteoporosis,4030,5,18,27.78,1924.972756,9486870.492,3080.076378,0,
26049,"GENESEE, MI",23,240,Osteoporosis,2180,32,167,19.16,1924.972756,9486870.492,3080.076378,0,
15001,"HAWAII, HI",12,10,Osteoporosis,1080,13,97,13.4,1924.972756,9486870.492,3080.076378,0,
39175,"WYANDOT, OH",36,890,Osteoporosis,1250,3,10,30,1924.972756,9486870.492,3080.076378,0,
1083,"LIMESTONE, AL",1,410,Osteoporosis,1975,7,29,24.14,1924.972756,9486870.492,3080.076378,0,
37017,"BLADEN, NC",34,80,Osteoporosis,24658,3,18,16.67,1924.972756,9486870.492,3080.076378,19652.95087,high
26055,"GRAND TRAVERSE, MI",23,270,Osteoporosis,1505,8,42,19.05,1924.972756,9486870.492,3080.076378,0,
34011,"CUMBERLAND, NJ",31,190,Osteoporosis,10,15,55,27.27,1924.972756,9486870.492,3080.076378,0,
26059,"HILLSDALE, MI",23,290,Osteoporosis,770,4,14,28.57,1924.972756,9486870.492,3080.076378,0,
26061,"HOUGHTON, MI",23,300,Osteoporosis,1620,5,17,29.41,1924.972756,9486870.492,3080.076378,0,
29119,"MC DONALD, MO",26,590,Osteoporosis,1120,4,9,44.44,1924.972756,9486870.492,3080.076378,0,
26063,"HURON, MI",23,310,Osteoporosis,1390,7,26,26.92,1924.972756,9486870.492,3080.076378,0,
40005,"ATOKA, OK",37,20,Osteoporosis,990,3,10,30,1924.972756,9486870.492,3080.076378,0,
51153,"PRINCE WILLIAM, VA",49,750,Osteoporosis,8469,13,58,22.41,1924.972756,9486870.492,3080.076378,3463.950866,high
26065,"INGHAM, MI",23,320,Osteoporosis,240,22,98,22.45,1924.972756,9486870.492,3080.076378,0,
34009,"CAPE MAY, NJ",31,180,Osteoporosis,360,19,51,37.25,1924.972756,9486870.492,3080.076378,0,
15003,"HONOLULU, HI",12,20,Osteoporosis,4219.666667,56,420,13.33,1924.972756,9486870.492,3080.076378,0,
37009,"ASHE, NC",34,40,Osteoporosis,3150,6,24,25,1924.972756,9486870.492,3080.076378,0,
37023,"BURKE, NC",34,110,Osteoporosis,2070,4,37,10.81,1924.972756,9486870.492,3080.076378,0,
40047,"GARFIELD, OK",37,230,Osteoporosis,750,6,33,18.18,1924.972756,9486870.492,3080.076378,0,
8041,"EL PASO, CO",6,200,Osteoporosis,455,25,231,10.82,1924.972756,9486870.492,3080.076378,0,
26075,"JACKSON, MI",23,370,Osteoporosis,19318,12,64,18.75,1924.972756,9486870.492,3080.076378,14312.95087,high
51770,"ROANOKE CITY, VA",49,801,Osteoporosis,330,8,74,10.81,1924.972756,9486870.492,3080.076378,0,
26077,"KALAMAZOO, MI",23,380,Osteoporosis,1000,22,107,20.56,1924.972756,9486870.492,3080.076378,0,
51167,"RUSSELL, VA",49,830,Osteoporosis,1920,5,14,35.71,1924.972756,9486870.492,3080.076378,0,
5119,"PULASKI, AR",4,590,Osteoporosis,5020,37,234,15.81,1924.972756,9486870.492,3080.076378,14.950866,high
34007,"CAMDEN, NJ",31,160,Osteoporosis,970,48,192,25,1924.972756,9486870.492,3080.076378,0,
51183,"SUSSEX, VA",49,910,Osteoporosis,670,4,6,66.67,1924.972756,9486870.492,3080.076378,0,
26081,"KENT, MI",23,400,Osteoporosis,1900,32,195,16.41,1924.972756,9486870.492,3080.076378,0,
1029,"CLEBURNE, AL",1,140,Osteoporosis,90,2,8,25,1924.972756,9486870.492,3080.076378,0,
37021,"BUNCOMBE, NC",34,100,Osteoporosis,840,15,107,14.02,1924.972756,9486870.492,3080.076378,0,
16001,"ADA, ID",13,0,Osteoporosis,960,22,166,13.25,1924.972756,9486870.492,3080.076378,0,
51179,"STAFFORD, VA",49,890,Osteoporosis,2060,2,17,11.76,1924.972756,9486870.492,3080.076378,0,
26093,"LIVINGSTON, MI",23,460,Osteoporosis,950,9,44,20.45,1924.972756,9486870.492,3080.076378,0,
51840,"WINCHESTER CITY, VA",49,962,Osteoporosis,1325,3,22,13.64,1924.972756,9486870.492,3080.076378,0,
45079,"RICHLAND, SC",42,390,Osteoporosis,790,19,107,17.76,1924.972756,9486870.492,3080.076378,0,
26099,"MACOMB, MI",23,490,Osteoporosis,1953.333333,70,319,21.94,1924.972756,9486870.492,3080.076378,0,
16011,"BINGHAM, ID",13,50,Osteoporosis,890,3,18,16.67,1924.972756,9486870.492,3080.076378,0,
16013,"BLAINE, ID",13,60,Osteoporosis,730,2,6,33.33,1924.972756,9486870.492,3080.076378,0,
26109,"MENOMINEE, MI",23,540,Osteoporosis,1590,1,9,11.11,1924.972756,9486870.492,3080.076378,0,
51191,"WASHINGTON, VA",49,950,Osteoporosis,2030,7,35,20,1924.972756,9486870.492,3080.076378,0,
40031,"COMANCHE, OK",37,150,Osteoporosis,790,11,43,25.58,1924.972756,9486870.492,3080.076378,0,
51810,"VIRGINIA BEACH CITY, VA",49,921,Osteoporosis,1000,22,129,17.05,1924.972756,9486870.492,3080.076378,0,
26115,"MONROE, MI",23,570,Osteoporosis,2160,12,59,20.34,1924.972756,9486870.492,3080.076378,0,
30047,"LAKE, MT",27,230,Osteoporosis,2005,3,11,27.27,1924.972756,9486870.492,3080.076378,0,
26121,"MUSKEGON, MI",23,600,Osteoporosis,2735,18,75,24,1924.972756,9486870.492,3080.076378,0,
40035,"CRAIG, OK",37,170,Osteoporosis,690,2,5,40,1924.972756,9486870.492,3080.076378,0,
51820,"WAYNESBORO CITY, VA",49,951,Osteoporosis,1040,8,24,33.33,1924.972756,9486870.492,3080.076378,0,
36005,"BRONX, NY",33,20,Osteoporosis,5972,78,359,21.73,1924.972756,9486870.492,3080.076378,966.950866,high
16027,"CANYON, ID",13,130,Osteoporosis,2635,11,64,17.19,1924.972756,9486870.492,3080.076378,0,
40037,"CREEK, OK",37,180,Osteoporosis,4270,6,33,18.18,1924.972756,9486870.492,3080.076378,0,
26125,"OAKLAND, MI",23,620,Osteoporosis,1010,90,454,19.82,1924.972756,9486870.492,3080.076378,0,
26133,"OSCEOLA, MI",23,660,Osteoporosis,1830,4,12,33.33,1924.972756,9486870.492,3080.076378,0,
53001,"ADAMS, WA",50,0,Osteoporosis,3780,3,5,60,1924.972756,9486870.492,3080.076378,0,
8059,"JEFFERSON, CO",6,290,Osteoporosis,1486.666667,30,236,12.71,1924.972756,9486870.492,3080.076378,0,
45083,"SPARTANBURG, SC",42,410,Osteoporosis,1040,38,128,29.69,1924.972756,9486870.492,3080.076378,0,
37029,"CAMDEN, NC",34,140,Osteoporosis,4320,2,5,40,1924.972756,9486870.492,3080.076378,0,
26139,"OTTAWA, MI",23,690,Osteoporosis,1690,12,71,16.9,1924.972756,9486870.492,3080.076378,0,
53005,"BENTON, WA",50,20,Osteoporosis,260,14,53,26.42,1924.972756,9486870.492,3080.076378,0,
53009,"CLALLAM, WA",50,40,Osteoporosis,260,12,53,22.64,1924.972756,9486870.492,3080.076378,0,
26145,"SAGINAW, MI",23,720,Osteoporosis,4180,18,103,17.48,1924.972756,9486870.492,3080.076378,0,
26147,"ST. CLAIR, MI",23,730,Osteoporosis,780,10,64,15.63,1924.972756,9486870.492,3080.076378,0,
53031,"JEFFERSON, WA",50,150,Osteoporosis,1030,7,23,30.43,1924.972756,9486870.492,3080.076378,0,
53011,"CLARK, WA",50,50,Osteoporosis,2418,28,129,21.71,1924.972756,9486870.492,3080.076378,0,
37035,"CATAWBA, NC",34,170,Osteoporosis,1070,13,82,15.85,1924.972756,9486870.492,3080.076378,0,
26153,"SCHOOLCRAFT, MI",23,760,Osteoporosis,2480,1,6,16.67,1924.972756,9486870.492,3080.076378,0,
53029,"ISLAND, WA",50,140,Osteoporosis,1410,7,34,20.59,1924.972756,9486870.492,3080.076378,0,
45091,"YORK, SC",42,450,Osteoporosis,1950,21,79,26.58,1924.972756,9486870.492,3080.076378,0,
5131,"SEBASTIAN, AR",4,650,Osteoporosis,365,10,67,14.93,1924.972756,9486870.492,3080.076378,0,
18141,"ST. JOSEPH, IN",15,700,Osteoporosis,390,24,107,22.43,1924.972756,9486870.492,3080.076378,0,
26161,"WASHTENAW, MI",23,800,Osteoporosis,960,14,82,17.07,1924.972756,9486870.492,3080.076378,0,
34003,"BERGEN, NJ",31,100,Osteoporosis,2155,71,332,21.39,1924.972756,9486870.492,3080.076378,0,
53033,"KING, WA",50,160,Osteoporosis,2310,108,545,19.82,1924.972756,9486870.492,3080.076378,0,
16059,"LEMHI, ID",13,290,Osteoporosis,1210,2,11,18.18,1924.972756,9486870.492,3080.076378,0,
26163,"WAYNE, MI",23,810,Osteoporosis,1412.5,154,690,22.32,1924.972756,9486870.492,3080.076378,0,
26165,"WEXFORD, MI",23,830,Osteoporosis,2680,4,19,21.05,1924.972756,9486870.492,3080.076378,0,
55055,"JEFFERSON, WI",52,270,Osteoporosis,1710,5,42,11.9,1924.972756,9486870.492,3080.076378,0,
40143,"TULSA, OK",37,710,Osteoporosis,1136.666667,35,263,13.31,1924.972756,9486870.492,3080.076378,0,
6013,"CONTRA COSTA, CA",5,60,Osteoporosis,882,61,291,20.96,1924.972756,9486870.492,3080.076378,0,
36007,"BROOME, NY",33,30,Osteoporosis,2465,24,93,25.81,1924.972756,9486870.492,3080.076378,0,
8075,"LOGAN, CO",6,370,Osteoporosis,2990,2,11,18.18,1924.972756,9486870.492,3080.076378,0,
1049,"DE KALB, AL",1,240,Osteoporosis,1190,8,44,18.18,1924.972756,9486870.492,3080.076378,0,
27019,"CARVER, MN",24,90,Osteoporosis,1010,7,22,31.82,1924.972756,9486870.492,3080.076378,0,
12086,"MIAMI-DADE, FL",10,120,Osteoporosis,1978,186,861,21.6,1924.972756,9486870.492,3080.076378,0,
27021,"CASS, MN",24,100,Osteoporosis,2740,6,20,30,1924.972756,9486870.492,3080.076378,0,
42043,"DAUPHIN, PA",39,280,Osteoporosis,675,22,100,22,1924.972756,9486870.492,3080.076378,0,
46041,"DEWEY, SD",43,200,Osteoporosis,160,1,1,100,1924.972756,9486870.492,3080.076378,0,
27037,"DAKOTA, MN",24,180,Osteoporosis,1610,15,102,14.71,1924.972756,9486870.492,3080.076378,0,
53053,"PIERCE, WA",50,260,Osteoporosis,1645,52,243,21.4,1924.972756,9486870.492,3080.076378,0,
53061,"SNOHOMISH, WA",50,300,Osteoporosis,1200,39,183,21.31,1924.972756,9486870.492,3080.076378,0,
30039,"GRANITE, MT",27,190,Osteoporosis,5268,1,3,33.33,1924.972756,9486870.492,3080.076378,262.950866,high
40081,"LINCOLN, OK",37,400,Osteoporosis,29428,6,20,30,1924.972756,9486870.492,3080.076378,24422.95087,high
27053,"HENNEPIN, MN",24,260,Osteoporosis,2036,62,366,16.94,1924.972756,9486870.492,3080.076378,0,
5143,"WASHINGTON, AR",4,710,Osteoporosis,5878,11,71,15.49,1924.972756,9486870.492,3080.076378,872.950866,high
46107,"POTTER, SD",43,530,Osteoporosis,2010,2,4,50,1924.972756,9486870.492,3080.076378,0,
53063,"SPOKANE, WA",50,310,Osteoporosis,2969,29,168,17.26,1924.972756,9486870.492,3080.076378,0,
17019,"CHAMPAIGN, IL",14,90,Osteoporosis,850,8,41,19.51,1924.972756,9486870.492,3080.076378,0,
8091,"OURAY, CO",6,450,Osteoporosis,1250,1,6,16.67,1924.972756,9486870.492,3080.076378,0,
33017,"STRAFFORD, NH",30,80,Osteoporosis,1590,9,42,21.43,1924.972756,9486870.492,3080.076378,0,
54003,"BERKELEY, WV",51,10,Osteoporosis,1960,10,41,24.39,1924.972756,9486870.492,3080.076378,0,
53071,"WALLA WALLA, WA",50,350,Osteoporosis,180,8,32,25,1924.972756,9486870.492,3080.076378,0,
40099,"MURRAY, OK",37,490,Osteoporosis,800,2,9,22.22,1924.972756,9486870.492,3080.076378,0,
27087,"MAHNOMEN, MN",24,430,Osteoporosis,1250,1,5,20,1924.972756,9486870.492,3080.076378,0,
1101,"MONTGOMERY, AL",1,500,Osteoporosis,2890,19,90,21.11,1924.972756,9486870.492,3080.076378,0,
42001,"ADAMS, PA",39,0,Osteoporosis,780,10,43,23.26,1924.972756,9486870.492,3080.076378,0,
53073,"WHATCOM, WA",50,360,Osteoporosis,790,14,79,17.72,1924.972756,9486870.492,3080.076378,0,
37061,"DUPLIN, NC",34,300,Osteoporosis,9490,5,31,16.13,1924.972756,9486870.492,3080.076378,4484.950866,high
53077,"YAKIMA, WA",50,380,Osteoporosis,595,11,76,14.47,1924.972756,9486870.492,3080.076378,0,
54029,"HANCOCK, WV",51,140,Osteoporosis,1370,3,29,10.34,1924.972756,9486870.492,3080.076378,0,
54007,"BRAXTON, WV",51,30,Osteoporosis,1090,2,7,28.57,1924.972756,9486870.492,3080.076378,0,
1089,"MADISON, AL",1,440,Osteoporosis,1206.666667,31,168,18.45,1924.972756,9486870.492,3080.076378,0,
17031,"COOK, IL",14,141,Osteoporosis,1760.533333,367,1689,21.73,1924.972756,9486870.492,3080.076378,0,
37065,"EDGECOMBE, NC",34,320,Osteoporosis,350,3,18,16.67,1924.972756,9486870.492,3080.076378,0,
27113,"PENNINGTON, MN",24,560,Osteoporosis,70,1,3,33.33,1924.972756,9486870.492,3080.076378,0,
54011,"CABELL, WV",51,50,Osteoporosis,20,10,67,14.93,1924.972756,9486870.492,3080.076378,0,
8101,"PUEBLO, CO",6,500,Osteoporosis,155,13,100,13,1924.972756,9486870.492,3080.076378,0,
33019,"SULLIVAN, NH",30,90,Osteoporosis,1720,5,31,16.13,1924.972756,9486870.492,3080.076378,0,
29097,"JASPER, MO",26,480,Osteoporosis,3070,15,62,24.19,1924.972756,9486870.492,3080.076378,0,
27123,"RAMSEY, MN",24,610,Osteoporosis,1548.285714,48,211,22.75,1924.972756,9486870.492,3080.076378,0,
37101,"JOHNSTON, NC",34,500,Osteoporosis,2210,13,66,19.7,1924.972756,9486870.492,3080.076378,0,
27137,"ST. LOUIS, MN",24,680,Osteoporosis,500,17,90,18.89,1924.972756,9486870.492,3080.076378,0,
41067,"WASHINGTON, OR",38,330,Osteoporosis,2210,16,129,12.4,1924.972756,9486870.492,3080.076378,0,
54041,"LEWIS, WV",51,200,Osteoporosis,2750,4,16,25,1924.972756,9486870.492,3080.076378,0,
33013,"MERRIMACK, NH",30,60,Osteoporosis,2220,18,77,23.38,1924.972756,9486870.492,3080.076378,0,
18019,"CLARK, IN",15,90,Osteoporosis,3130,10,38,26.32,1924.972756,9486870.492,3080.076378,0,
17043,"DU PAGE, IL",14,250,Osteoporosis,2110,73,294,24.83,1924.972756,9486870.492,3080.076378,0,
54039,"KANAWHA, WV",51,190,Osteoporosis,310,19,118,16.1,1924.972756,9486870.492,3080.076378,0,
17051,"FAYETTE, IL",14,340,Osteoporosis,40,3,8,37.5,1924.972756,9486870.492,3080.076378,0,
27151,"SWIFT, MN",24,750,Osteoporosis,40,3,9,33.33,1924.972756,9486870.492,3080.076378,0,
18127,"PORTER, IN",15,630,Osteoporosis,2550,9,52,17.31,1924.972756,9486870.492,3080.076378,0,
17061,"GREENE, IL",14,390,Osteoporosis,1130,7,12,58.33,1924.972756,9486870.492,3080.076378,0,
40109,"OKLAHOMA, OK",37,540,Osteoporosis,425,69,348,19.83,1924.972756,9486870.492,3080.076378,0,
37067,"FORSYTH, NC",34,330,Osteoporosis,1940,20,121,16.53,1924.972756,9486870.492,3080.076378,0,
4017,"NAVAJO, AZ",3,80,Osteoporosis,390,6,43,13.95,1924.972756,9486870.492,3080.076378,0,
47001,"ANDERSON, TN",44,0,Osteoporosis,1815,6,36,16.67,1924.972756,9486870.492,3080.076378,0,
47013,"CAMPBELL, TN",44,60,Osteoporosis,770,7,27,25.93,1924.972756,9486870.492,3080.076378,0,
47009,"BLOUNT, TN",44,40,Osteoporosis,410,11,59,18.64,1924.972756,9486870.492,3080.076378,0,
54081,"RALEIGH, WV",51,400,Osteoporosis,2990,12,64,18.75,1924.972756,9486870.492,3080.076378,0,
17081,"JEFFERSON, IL",14,490,Osteoporosis,80,3,14,21.43,1924.972756,9486870.492,3080.076378,0,
54085,"RITCHIE, WV",51,420,Osteoporosis,1110,3,11,27.27,1924.972756,9486870.492,3080.076378,0,
12017,"CITRUS, FL",10,80,Osteoporosis,19526,15,119,12.61,1924.972756,9486870.492,3080.076378,14520.95087,high
54103,"WETZEL, WV",51,510,Osteoporosis,2145,3,12,25,1924.972756,9486870.492,3080.076378,0,
41047,"MARION, OR",38,230,Osteoporosis,1390,11,149,7.38,1924.972756,9486870.492,3080.076378,0,
28047,"HARRISON, MS",25,230,Osteoporosis,2410,13,72,18.06,1924.972756,9486870.492,3080.076378,0,
47157,"SHELBY, TN",44,780,Osteoporosis,1790,52,320,16.25,1924.972756,9486870.492,3080.076378,0,
28049,"HINDS, MS",25,240,Osteoporosis,1250,21,110,19.09,1924.972756,9486870.492,3080.076378,0,
37071,"GASTON, NC",34,350,Osteoporosis,3050,21,87,24.14,1924.972756,9486870.492,3080.076378,0,
17091,"KANKAKEE, IL",14,540,Osteoporosis,530,7,35,20,1924.972756,9486870.492,3080.076378,0,
55009,"BROWN, WI",52,40,Osteoporosis,870,15,66,22.73,1924.972756,9486870.492,3080.076378,0,
47031,"COFFEE, TN",44,150,Osteoporosis,1180,6,34,17.65,1924.972756,9486870.492,3080.076378,0,
55017,"CHIPPEWA, WI",52,80,Osteoporosis,1155,7,29,24.14,1924.972756,9486870.492,3080.076378,0,
18017,"CASS, IN",15,80,Osteoporosis,670,6,20,30,1924.972756,9486870.492,3080.076378,0,
17095,"KNOX, IL",14,560,Osteoporosis,900,4,22,18.18,1924.972756,9486870.492,3080.076378,0,
6001,"ALAMEDA, CA",5,0,Osteoporosis,822,71,389,18.25,1924.972756,9486870.492,3080.076378,0,
9001,"FAIRFIELD, CT",7,0,Osteoporosis,901.666667,72,394,18.27,1924.972756,9486870.492,3080.076378,0,
18093,"LAWRENCE, IN",15,460,Osteoporosis,1630,5,23,21.74,1924.972756,9486870.492,3080.076378,0,
40131,"ROGERS, OK",37,650,Osteoporosis,2130,5,31,16.13,1924.972756,9486870.492,3080.076378,0,
28081,"LEE, MS",25,400,Osteoporosis,3950,7,30,23.33,1924.972756,9486870.492,3080.076378,0,
17097,"LAKE, IL",14,570,Osteoporosis,790,38,172,22.09,1924.972756,9486870.492,3080.076378,0,
33011,"HILLSBOROUGH, NH",30,50,Osteoporosis,390,31,164,18.9,1924.972756,9486870.492,3080.076378,0,
55027,"DODGE, WI",52,130,Osteoporosis,250,4,29,13.79,1924.972756,9486870.492,3080.076378,0,
17157,"RANDOLPH, IL",14,870,Osteoporosis,500,2,14,14.29,1924.972756,9486870.492,3080.076378,0,
40137,"STEPHENS, OK",37,680,Osteoporosis,2095,8,25,32,1924.972756,9486870.492,3080.076378,0,
55025,"DANE, WI",52,120,Osteoporosis,2010,38,159,23.9,1924.972756,9486870.492,3080.076378,0,
17099,"LA SALLE, IL",14,580,Osteoporosis,470,11,45,24.44,1924.972756,9486870.492,3080.076378,0,
29095,"JACKSON, MO",26,470,Osteoporosis,4537,46,242,19.01,1924.972756,9486870.492,3080.076378,0,
47041,"DE KALB, TN",44,200,Osteoporosis,4450,4,10,40,1924.972756,9486870.492,3080.076378,0,
6019,"FRESNO, CA",5,90,Osteoporosis,40,44,224,19.64,1924.972756,9486870.492,3080.076378,0,
55035,"EAU CLAIRE, WI",52,170,Osteoporosis,1940,6,45,13.33,1924.972756,9486870.492,3080.076378,0,
28095,"MONROE, MS",25,470,Osteoporosis,2410,4,19,21.05,1924.972756,9486870.492,3080.076378,0,
37081,"GUILFORD, NC",34,400,Osteoporosis,1090,41,207,19.81,1924.972756,9486870.492,3080.076378,0,
28101,"NEWTON, MS",25,500,Osteoporosis,1740,3,10,30,1924.972756,9486870.492,3080.076378,0,
47037,"DAVIDSON, TN",44,180,Osteoporosis,1063.333333,34,202,16.83,1924.972756,9486870.492,3080.076378,0,
55043,"GRANT, WI",52,210,Osteoporosis,650,2,18,11.11,1924.972756,9486870.492,3080.076378,0,
55097,"PORTAGE, WI",52,480,Osteoporosis,540,7,32,21.88,1924.972756,9486870.492,3080.076378,0,
9003,"HARTFORD, CT",7,10,Osteoporosis,881.428571,76,400,19,1924.972756,9486870.492,3080.076378,0,
28113,"PIKE, MS",25,560,Osteoporosis,5040,4,26,15.38,1924.972756,9486870.492,3080.076378,34.950866,high
47049,"FENTRESS, TN",44,240,Osteoporosis,80,1,14,7.14,1924.972756,9486870.492,3080.076378,0,
30015,"CHOUTEAU, MT",27,70,Osteoporosis,430,1,3,33.33,1924.972756,9486870.492,3080.076378,0,
17113,"MC LEAN, IL",14,650,Osteoporosis,580,13,52,25,1924.972756,9486870.492,3080.076378,0,
37083,"HALIFAX, NC",34,410,Osteoporosis,1400,5,40,12.5,1924.972756,9486870.492,3080.076378,0,
18103,"MIAMI, IN",15,510,Osteoporosis,570,5,17,29.41,1924.972756,9486870.492,3080.076378,0,
28147,"WALTHALL, MS",25,730,Osteoporosis,2010,2,10,20,1924.972756,9486870.492,3080.076378,0,
55071,"MANITOWOC, WI",52,350,Osteoporosis,1010,6,30,20,1924.972756,9486870.492,3080.076378,0,
36015,"CHEMUNG, NY",33,70,Osteoporosis,730,9,41,21.95,1924.972756,9486870.492,3080.076378,0,
55083,"OCONTO, WI",52,410,Osteoporosis,2005,5,15,33.33,1924.972756,9486870.492,3080.076378,0,
9005,"LITCHFIELD, CT",7,20,Osteoporosis,3365,24,111,21.62,1924.972756,9486870.492,3080.076378,0,
47057,"GRAINGER, TN",44,280,Osteoporosis,260,4,18,22.22,1924.972756,9486870.492,3080.076378,0,
55081,"MONROE, WI",52,400,Osteoporosis,583.333333,8,27,29.63,1924.972756,9486870.492,3080.076378,0,
55079,"MILWAUKEE, WI",52,390,Osteoporosis,798,59,334,17.66,1924.972756,9486870.492,3080.076378,0,
17119,"MADISON, IL",14,680,Osteoporosis,9940,28,123,22.76,1924.972756,9486870.492,3080.076378,4934.950866,high
18109,"MORGAN, IN",15,540,Osteoporosis,1080,6,27,22.22,1924.972756,9486870.492,3080.076378,0,
37089,"HENDERSON, NC",34,440,Osteoporosis,1610,11,65,16.92,1924.972756,9486870.492,3080.076378,0,
47061,"GRUNDY, TN",44,300,Osteoporosis,1120,3,11,27.27,1924.972756,9486870.492,3080.076378,0,
37127,"NASH, NC",34,630,Osteoporosis,340,5,50,10,1924.972756,9486870.492,3080.076378,0,
29091,"HOWELL, MO",26,450,Osteoporosis,1510,8,27,29.63,1924.972756,9486870.492,3080.076378,0,
29073,"GASCONADE, MO",26,360,Osteoporosis,5290,2,11,18.18,1924.972756,9486870.492,3080.076378,284.950866,high
9009,"NEW HAVEN, CT",7,40,Osteoporosis,2546.666667,66,355,18.59,1924.972756,9486870.492,3080.076378,0,
47065,"HAMILTON, TN",44,320,Osteoporosis,2020,34,170,20,1924.972756,9486870.492,3080.076378,0,
47079,"HENRY, TN",44,390,Osteoporosis,1470,7,24,29.17,1924.972756,9486870.492,3080.076378,0,
37107,"LENOIR, NC",34,530,Osteoporosis,500,3,29,10.34,1924.972756,9486870.492,3080.076378,0,
9011,"NEW LONDON, CT",7,50,Osteoporosis,670,15,103,14.56,1924.972756,9486870.492,3080.076378,0,
36013,"CHAUTAUQUA, NY",33,60,Osteoporosis,230,13,63,20.63,1924.972756,9486870.492,3080.076378,0,
29083,"HENRY, MO",26,410,Osteoporosis,2350,3,13,23.08,1924.972756,9486870.492,3080.076378,0,
37125,"MOORE, NC",34,620,Osteoporosis,4500,16,55,29.09,1924.972756,9486870.492,3080.076378,0,
41019,"DOUGLAS, OR",38,90,Osteoporosis,790,12,72,16.67,1924.972756,9486870.492,3080.076378,0,
47113,"MADISON, TN",44,560,Osteoporosis,5980,10,56,17.86,1924.972756,9486870.492,3080.076378,974.950866,high
18101,"MARTIN, IN",15,500,Osteoporosis,2740,5,9,55.56,1924.972756,9486870.492,3080.076378,0,
47093,"KNOX, TN",44,460,Osteoporosis,1570,36,199,18.09,1924.972756,9486870.492,3080.076378,0,
55139,"WINNEBAGO, WI",52,690,Osteoporosis,3035,12,57,21.05,1924.972756,9486870.492,3080.076378,0,
55131,"WASHINGTON, WI",52,650,Osteoporosis,1400,10,49,20.41,1924.972756,9486870.492,3080.076378,0,
36017,"CHENANGO, NY",33,80,Osteoporosis,30,3,22,13.64,1924.972756,9486870.492,3080.076378,0,
55133,"WAUKESHA, WI",52,660,Osteoporosis,403.333333,26,170,15.29,1924.972756,9486870.492,3080.076378,0,
55135,"WAUPACA, WI",52,670,Osteoporosis,30,8,40,20,1924.972756,9486870.492,3080.076378,0,
10003,"NEW CASTLE, DE",8,10,Osteoporosis,2093.333333,49,241,20.33,1924.972756,9486870.492,3080.076378,0,
17197,"WILL, IL",14,989,Osteoporosis,1920,28,138,20.29,1924.972756,9486870.492,3080.076378,0,
47117,"MARSHALL, TN",44,580,Osteoporosis,190,5,12,41.67,1924.972756,9486870.492,3080.076378,0,
55141,"WOOD, WI",52,700,Osteoporosis,1180,12,59,20.34,1924.972756,9486870.492,3080.076378,0,
56005,"CAMPBELL, WY",53,20,Osteoporosis,540,3,14,21.43,1924.972756,9486870.492,3080.076378,0,
56013,"FREMONT, WY",53,60,Osteoporosis,1410,4,39,10.26,1924.972756,9486870.492,3080.076378,0,
56021,"LARAMIE, WY",53,100,Osteoporosis,860,7,73,9.59,1924.972756,9486870.492,3080.076378,0,
41051,"MULTNOMAH, OR",38,250,Osteoporosis,200,31,255,12.16,1924.972756,9486870.492,3080.076378,0,
47131,"OBION, TN",44,650,Osteoporosis,2240,2,12,16.67,1924.972756,9486870.492,3080.076378,0,
48157,"FORT BEND, TX",45,530,Osteoporosis,2270,14,68,20.59,1924.972756,9486870.492,3080.076378,0,
12001,"ALACHUA, FL",10,0,Osteoporosis,590,13,80,16.25,1924.972756,9486870.492,3080.076378,0,
30053,"LINCOLN, MT",27,260,Osteoporosis,1670,4,20,20,1924.972756,9486870.492,3080.076378,0,
12009,"BREVARD, FL",10,40,Osteoporosis,580,79,323,24.46,1924.972756,9486870.492,3080.076378,0,
48005,"ANGELINA, TX",45,20,Osteoporosis,760,4,23,17.39,1924.972756,9486870.492,3080.076378,0,
31119,"MADISON, NE",28,590,Osteoporosis,4808,3,13,23.08,1924.972756,9486870.492,3080.076378,0,
12015,"CHARLOTTE, FL",10,70,Osteoporosis,2360,24,109,22.02,1924.972756,9486870.492,3080.076378,0,
42007,"BEAVER, PA",39,80,Osteoporosis,1550,15,88,17.05,1924.972756,9486870.492,3080.076378,0,
42003,"ALLEGHENY, PA",39,10,Osteoporosis,1090,106,508,20.87,1924.972756,9486870.492,3080.076378,0,
47163,"SULLIVAN, TN",44,810,Osteoporosis,950,19,105,18.1,1924.972756,9486870.492,3080.076378,0,
18089,"LAKE, IN",15,440,Osteoporosis,1680,40,187,21.39,1924.972756,9486870.492,3080.076378,0,
18091,"LA PORTE, IN",15,450,Osteoporosis,3910,9,45,20,1924.972756,9486870.492,3080.076378,0,
47171,"UNICOI, TN",44,850,Osteoporosis,2290,4,12,33.33,1924.972756,9486870.492,3080.076378,0,
42005,"ARMSTRONG, PA",39,70,Osteoporosis,1230,7,43,16.28,1924.972756,9486870.492,3080.076378,0,
31151,"SALINE, NE",28,750,Osteoporosis,1900,2,3,66.67,1924.972756,9486870.492,3080.076378,0,
11001,"THE DISTRICT, DC",9,0,Osteoporosis,693.333333,40,301,13.29,1924.972756,9486870.492,3080.076378,0,
31141,"PLATTE, NE",28,700,Osteoporosis,140,3,12,25,1924.972756,9486870.492,3080.076378,0,
1095,"MARSHALL, AL",1,470,Osteoporosis,2150,17,67,25.37,1924.972756,9486870.492,3080.076378,0,
