"id","cnty_name","state_cd","cnty_cd","chronic_disease","avg_cost","population","cnty_pop","percent_pop","us_avg","cost_variance","std_dev","dif_from_dev","cost_flag"
"53037","KITTITAS, WA","50","180","Depression","2030","4","12","33.33","1807.25","9038009.13","3006.33","0","(null)"
"53039","KLICKITAT, WA","50","190","Depression","(null)","4","13","30.77","1807.25","9038009.13","3006.33","0","(null)"
"53041","LEWIS, WA","50","200","Depression","(null)","6","32","18.75","1807.25","9038009.13","3006.33","0","(null)"
"53045","MASON, WA","50","220","Depression","340","5","27","18.52","1807.25","9038009.13","3006.33","0","(null)"
"53047","OKANOGAN, WA","50","230","Depression","1910","7","22","31.82","1807.25","9038009.13","3006.33","0","(null)"
"53049","PACIFIC, WA","50","240","Depression","1530","5","19","26.32","1807.25","9038009.13","3006.33","0","(null)"
"53051","PEND OREILLE, WA","50","250","Depression","970","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"53053","PIERCE, WA","50","260","Depression","3400","50","243","20.58","1807.25","9038009.13","3006.33","0","(null)"
"53055","SAN JUAN, WA","50","270","Depression","(null)","3","9","33.33","1807.25","9038009.13","3006.33","0","(null)"
"53057","SKAGIT, WA","50","280","Depression","(null)","12","47","25.53","1807.25","9038009.13","3006.33","0","(null)"
"53061","SNOHOMISH, WA","50","300","Depression","1645","44","183","24.04","1807.25","9038009.13","3006.33","0","(null)"
"53063","SPOKANE, WA","50","310","Depression","1340","41","168","24.4","1807.25","9038009.13","3006.33","0","(null)"
"53065","STEVENS, WA","50","320","Depression","(null)","5","21","23.81","1807.25","9038009.13","3006.33","0","(null)"
"53067","THURSTON, WA","50","330","Depression","860","27","81","33.33","1807.25","9038009.13","3006.33","0","(null)"
"53069","WAHKIAKUM, WA","50","340","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"53071","WALLA WALLA, WA","50","350","Depression","(null)","12","32","37.5","1807.25","9038009.13","3006.33","0","(null)"
"53073","WHATCOM, WA","50","360","Depression","2185","18","79","22.78","1807.25","9038009.13","3006.33","0","(null)"
"53075","WHITMAN, WA","50","370","Depression","(null)","3","23","13.04","1807.25","9038009.13","3006.33","0","(null)"
"53077","YAKIMA, WA","50","380","Depression","(null)","17","76","22.37","1807.25","9038009.13","3006.33","0","(null)"
"54001","BARBOUR, WV","51","000","Depression","(null)","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"54003","BERKELEY, WV","51","010","Depression","(null)","9","41","21.95","1807.25","9038009.13","3006.33","0","(null)"
"54005","BOONE, WV","51","020","Depression","150","11","18","61.11","1807.25","9038009.13","3006.33","0","(null)"
"54007","BRAXTON, WV","51","030","Depression","(null)","1","7","14.29","1807.25","9038009.13","3006.33","0","(null)"
"54009","BROOKE, WV","51","040","Depression","5980","4","13","30.77","1807.25","9038009.13","3006.33","1166.42","high"
"54011","CABELL, WV","51","050","Depression","(null)","11","67","16.42","1807.25","9038009.13","3006.33","0","(null)"
"54015","CLAY, WV","51","070","Depression","1650","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"54019","FAYETTE, WV","51","090","Depression","(null)","10","33","30.3","1807.25","9038009.13","3006.33","0","(null)"
"54023","GRANT, WV","51","110","Depression","(null)","3","9","33.33","1807.25","9038009.13","3006.33","0","(null)"
"54025","GREENBRIER, WV","51","120","Depression","(null)","2","27","7.41","1807.25","9038009.13","3006.33","0","(null)"
"54027","HAMPSHIRE, WV","51","130","Depression","(null)","2","10","20","1807.25","9038009.13","3006.33","0","(null)"
"54029","HANCOCK, WV","51","140","Depression","(null)","5","29","17.24","1807.25","9038009.13","3006.33","0","(null)"
"54033","HARRISON, WV","51","160","Depression","(null)","7","40","17.5","1807.25","9038009.13","3006.33","0","(null)"
"54035","JACKSON, WV","51","170","Depression","(null)","5","25","20","1807.25","9038009.13","3006.33","0","(null)"
"54037","JEFFERSON, WV","51","180","Depression","(null)","3","15","20","1807.25","9038009.13","3006.33","0","(null)"
"54039","KANAWHA, WV","51","190","Depression","1320","24","118","20.34","1807.25","9038009.13","3006.33","0","(null)"
"54041","LEWIS, WV","51","200","Depression","(null)","4","16","25","1807.25","9038009.13","3006.33","0","(null)"
"54043","LINCOLN, WV","51","210","Depression","(null)","3","15","20","1807.25","9038009.13","3006.33","0","(null)"
"54045","LOGAN, WV","51","220","Depression","(null)","7","22","31.82","1807.25","9038009.13","3006.33","0","(null)"
"54047","MC DOWELL, WV","51","230","Depression","5720","5","20","25","1807.25","9038009.13","3006.33","906.42","high"
"54049","MARION, WV","51","240","Depression","10044","12","39","30.77","1807.25","9038009.13","3006.33","5230.42","high"
"54051","MARSHALL, WV","51","250","Depression","(null)","2","17","11.76","1807.25","9038009.13","3006.33","0","(null)"
"54053","MASON, WV","51","260","Depression","(null)","3","16","18.75","1807.25","9038009.13","3006.33","0","(null)"
"54055","MERCER, WV","51","270","Depression","(null)","12","42","28.57","1807.25","9038009.13","3006.33","0","(null)"
"54059","MINGO, WV","51","290","Depression","(null)","4","23","17.39","1807.25","9038009.13","3006.33","0","(null)"
"54061","MONONGALIA, WV","51","300","Depression","760","8","38","21.05","1807.25","9038009.13","3006.33","0","(null)"
"54063","MONROE, WV","51","310","Depression","880","9","16","56.25","1807.25","9038009.13","3006.33","0","(null)"
"54065","MORGAN, WV","51","320","Depression","4890","2","13","15.38","1807.25","9038009.13","3006.33","76.42","high"
"54067","NICHOLAS, WV","51","330","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"54069","OHIO, WV","51","340","Depression","450","8","29","27.59","1807.25","9038009.13","3006.33","0","(null)"
"54075","POCAHONTAS, WV","51","370","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"54077","PRESTON, WV","51","380","Depression","(null)","7","19","36.84","1807.25","9038009.13","3006.33","0","(null)"
"54079","PUTNAM, WV","51","390","Depression","(null)","6","19","31.58","1807.25","9038009.13","3006.33","0","(null)"
"54081","RALEIGH, WV","51","400","Depression","(null)","22","64","34.38","1807.25","9038009.13","3006.33","0","(null)"
"54083","RANDOLPH, WV","51","410","Depression","(null)","5","20","25","1807.25","9038009.13","3006.33","0","(null)"
"54085","RITCHIE, WV","51","420","Depression","(null)","2","11","18.18","1807.25","9038009.13","3006.33","0","(null)"
"54087","ROANE, WV","51","430","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"54089","SUMMERS, WV","51","440","Depression","(null)","1","6","16.67","1807.25","9038009.13","3006.33","0","(null)"
"54091","TAYLOR, WV","51","450","Depression","(null)","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"54095","TYLER, WV","51","470","Depression","(null)","2","7","28.57","1807.25","9038009.13","3006.33","0","(null)"
"54097","UPSHUR, WV","51","480","Depression","(null)","4","19","21.05","1807.25","9038009.13","3006.33","0","(null)"
"54099","WAYNE, WV","51","490","Depression","(null)","5","17","29.41","1807.25","9038009.13","3006.33","0","(null)"
"54107","WOOD, WV","51","530","Depression","475","16","62","25.81","1807.25","9038009.13","3006.33","0","(null)"
"54109","WYOMING, WV","51","540","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"55003","ASHLAND, WI","52","010","Depression","70","6","16","37.5","1807.25","9038009.13","3006.33","0","(null)"
"55005","BARRON, WI","52","020","Depression","(null)","1","18","5.56","1807.25","9038009.13","3006.33","0","(null)"
"55007","BAYFIELD, WI","52","030","Depression","(null)","4","12","33.33","1807.25","9038009.13","3006.33","0","(null)"
"55009","BROWN, WI","52","040","Depression","(null)","7","66","10.61","1807.25","9038009.13","3006.33","0","(null)"
"55011","BUFFALO, WI","52","050","Depression","1840","3","9","33.33","1807.25","9038009.13","3006.33","0","(null)"
"55013","BURNETT, WI","52","060","Depression","(null)","4","14","28.57","1807.25","9038009.13","3006.33","0","(null)"
"55015","CALUMET, WI","52","070","Depression","(null)","6","18","33.33","1807.25","9038009.13","3006.33","0","(null)"
"55017","CHIPPEWA, WI","52","080","Depression","(null)","8","29","27.59","1807.25","9038009.13","3006.33","0","(null)"
"55019","CLARK, WI","52","090","Depression","(null)","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"55021","COLUMBIA, WI","52","100","Depression","(null)","4","30","13.33","1807.25","9038009.13","3006.33","0","(null)"
"55025","DANE, WI","52","120","Depression","1436","43","159","27.04","1807.25","9038009.13","3006.33","0","(null)"
"55027","DODGE, WI","52","130","Depression","(null)","4","29","13.79","1807.25","9038009.13","3006.33","0","(null)"
"55029","DOOR, WI","52","140","Depression","(null)","3","16","18.75","1807.25","9038009.13","3006.33","0","(null)"
"55031","DOUGLAS, WI","52","150","Depression","50","4","19","21.05","1807.25","9038009.13","3006.33","0","(null)"
"55033","DUNN, WI","52","160","Depression","990","5","16","31.25","1807.25","9038009.13","3006.33","0","(null)"
"55035","EAU CLAIRE, WI","52","170","Depression","(null)","12","45","26.67","1807.25","9038009.13","3006.33","0","(null)"
"55039","FOND DU LAC, WI","52","190","Depression","(null)","9","34","26.47","1807.25","9038009.13","3006.33","0","(null)"
"55041","FOREST, WI","52","200","Depression","(null)","5","11","45.45","1807.25","9038009.13","3006.33","0","(null)"
"55043","GRANT, WI","52","210","Depression","(null)","4","18","22.22","1807.25","9038009.13","3006.33","0","(null)"
"55047","GREEN LAKE, WI","52","230","Depression","(null)","6","13","46.15","1807.25","9038009.13","3006.33","0","(null)"
"55049","IOWA, WI","52","240","Depression","(null)","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"55051","IRON, WI","52","250","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"55055","JEFFERSON, WI","52","270","Depression","(null)","8","42","19.05","1807.25","9038009.13","3006.33","0","(null)"
"55057","JUNEAU, WI","52","280","Depression","(null)","4","9","44.44","1807.25","9038009.13","3006.33","0","(null)"
"55059","KENOSHA, WI","52","290","Depression","390","13","62","20.97","1807.25","9038009.13","3006.33","0","(null)"
"55061","KEWAUNEE, WI","52","300","Depression","(null)","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"55063","LA CROSSE, WI","52","310","Depression","(null)","4","43","9.3","1807.25","9038009.13","3006.33","0","(null)"
"55065","LAFAYETTE, WI","52","320","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"55067","LANGLADE, WI","52","330","Depression","(null)","2","13","15.38","1807.25","9038009.13","3006.33","0","(null)"
"55069","LINCOLN, WI","52","340","Depression","(null)","7","20","35","1807.25","9038009.13","3006.33","0","(null)"
"55071","MANITOWOC, WI","52","350","Depression","2875","10","30","33.33","1807.25","9038009.13","3006.33","0","(null)"
"55073","MARATHON, WI","52","360","Depression","(null)","10","47","21.28","1807.25","9038009.13","3006.33","0","(null)"
"55075","MARINETTE, WI","52","370","Depression","(null)","4","19","21.05","1807.25","9038009.13","3006.33","0","(null)"
"55077","MARQUETTE, WI","52","380","Depression","(null)","2","11","18.18","1807.25","9038009.13","3006.33","0","(null)"
"55079","MILWAUKEE, WI","52","390","Depression","1286","70","334","20.96","1807.25","9038009.13","3006.33","0","(null)"
"55081","MONROE, WI","52","400","Depression","1880","8","27","29.63","1807.25","9038009.13","3006.33","0","(null)"
"55083","OCONTO, WI","52","410","Depression","(null)","2","15","13.33","1807.25","9038009.13","3006.33","0","(null)"
"55085","ONEIDA, WI","52","420","Depression","(null)","3","20","15","1807.25","9038009.13","3006.33","0","(null)"
"55087","OUTAGAMIE, WI","52","430","Depression","220","20","68","29.41","1807.25","9038009.13","3006.33","0","(null)"
"55089","OZAUKEE, WI","52","440","Depression","(null)","2","28","7.14","1807.25","9038009.13","3006.33","0","(null)"
"55091","PEPIN, WI","52","450","Depression","(null)","2","5","40","1807.25","9038009.13","3006.33","0","(null)"
"55093","PIERCE, WI","52","460","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"55095","POLK, WI","52","470","Depression","(null)","5","14","35.71","1807.25","9038009.13","3006.33","0","(null)"
"55097","PORTAGE, WI","52","480","Depression","(null)","4","32","12.5","1807.25","9038009.13","3006.33","0","(null)"
"55099","PRICE, WI","52","490","Depression","(null)","1","9","11.11","1807.25","9038009.13","3006.33","0","(null)"
"55101","RACINE, WI","52","500","Depression","(null)","12","79","15.19","1807.25","9038009.13","3006.33","0","(null)"
"55103","RICHLAND, WI","52","510","Depression","(null)","3","11","27.27","1807.25","9038009.13","3006.33","0","(null)"
"55105","ROCK, WI","52","520","Depression","800","15","62","24.19","1807.25","9038009.13","3006.33","0","(null)"
"55107","RUSK, WI","52","530","Depression","(null)","1","5","20","1807.25","9038009.13","3006.33","0","(null)"
"55109","ST. CROIX, WI","52","540","Depression","230","6","28","21.43","1807.25","9038009.13","3006.33","0","(null)"
"55111","SAUK, WI","52","550","Depression","60","7","24","29.17","1807.25","9038009.13","3006.33","0","(null)"
"55115","SHAWANO, WI","52","570","Depression","(null)","7","26","26.92","1807.25","9038009.13","3006.33","0","(null)"
"55117","SHEBOYGAN, WI","52","580","Depression","(null)","6","42","14.29","1807.25","9038009.13","3006.33","0","(null)"
"55119","TAYLOR, WI","52","590","Depression","(null)","3","10","30","1807.25","9038009.13","3006.33","0","(null)"
"55121","TREMPEALEAU, WI","52","600","Depression","400","9","18","50","1807.25","9038009.13","3006.33","0","(null)"
"55123","VERNON, WI","52","610","Depression","(null)","6","20","30","1807.25","9038009.13","3006.33","0","(null)"
"55125","VILAS, WI","52","620","Depression","(null)","5","19","26.32","1807.25","9038009.13","3006.33","0","(null)"
"55127","WALWORTH, WI","52","630","Depression","920","11","43","25.58","1807.25","9038009.13","3006.33","0","(null)"
"55129","WASHBURN, WI","52","640","Depression","(null)","5","18","27.78","1807.25","9038009.13","3006.33","0","(null)"
"55131","WASHINGTON, WI","52","650","Depression","2068","10","49","20.41","1807.25","9038009.13","3006.33","0","(null)"
"55133","WAUKESHA, WI","52","660","Depression","1817.5","31","170","18.24","1807.25","9038009.13","3006.33","0","(null)"
"55135","WAUPACA, WI","52","670","Depression","300","8","40","20","1807.25","9038009.13","3006.33","0","(null)"
"55137","WAUSHARA, WI","52","680","Depression","(null)","2","11","18.18","1807.25","9038009.13","3006.33","0","(null)"
"55139","WINNEBAGO, WI","52","690","Depression","(null)","13","57","22.81","1807.25","9038009.13","3006.33","0","(null)"
"55141","WOOD, WI","52","700","Depression","1773.33","12","59","20.34","1807.25","9038009.13","3006.33","0","(null)"
"56001","ALBANY, WY","53","000","Depression","(null)","4","19","21.05","1807.25","9038009.13","3006.33","0","(null)"
"56003","BIG HORN, WY","53","010","Depression","(null)","4","14","28.57","1807.25","9038009.13","3006.33","0","(null)"
"56005","CAMPBELL, WY","53","020","Depression","(null)","1","14","7.14","1807.25","9038009.13","3006.33","0","(null)"
"56007","CARBON, WY","53","030","Depression","(null)","3","19","15.79","1807.25","9038009.13","3006.33","0","(null)"
"56009","CONVERSE, WY","53","040","Depression","2010","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"56011","CROOK, WY","53","050","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"56013","FREMONT, WY","53","060","Depression","(null)","6","39","15.38","1807.25","9038009.13","3006.33","0","(null)"
"56015","GOSHEN, WY","53","070","Depression","450","4","20","20","1807.25","9038009.13","3006.33","0","(null)"
"56019","JOHNSON, WY","53","090","Depression","(null)","2","11","18.18","1807.25","9038009.13","3006.33","0","(null)"
"56021","LARAMIE, WY","53","100","Depression","1630","8","73","10.96","1807.25","9038009.13","3006.33","0","(null)"
"56023","LINCOLN, WY","53","110","Depression","(null)","2","13","15.38","1807.25","9038009.13","3006.33","0","(null)"
"56025","NATRONA, WY","53","120","Depression","980","5","64","7.81","1807.25","9038009.13","3006.33","0","(null)"
"56031","PLATTE, WY","53","150","Depression","(null)","1","14","7.14","1807.25","9038009.13","3006.33","0","(null)"
"56033","SHERIDAN, WY","53","160","Depression","(null)","6","28","21.43","1807.25","9038009.13","3006.33","0","(null)"
"56037","SWEETWATER, WY","53","180","Depression","(null)","4","20","20","1807.25","9038009.13","3006.33","0","(null)"
"56039","TETON, WY","53","190","Depression","(null)","1","12","8.33","1807.25","9038009.13","3006.33","0","(null)"
"56041","UINTA, WY","53","200","Depression","(null)","1","11","9.09","1807.25","9038009.13","3006.33","0","(null)"
"56045","WESTON, WY","53","220","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"48501","YOAKUM, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48295","LIPSCOMB, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"22049","JACKSON, LA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"13309","WHEELER, GA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"13249","SCHLEY, GA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48389","REEVES, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"21990","STATEWIDE, KY","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"8061","KIOWA, CO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"56017","HOT SPRINGS, WY","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"53013","COLUMBIA, WA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46111","SANBORN, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"31071","GARFIELD, NE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72085","LAS PIEDRAS, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"13037","CALHOUN, GA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"2105","HOONAH-ANGOON CENSUS AREA, AK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"38013","BURKE, ND","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"21031","BUTLER, KY","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72147","VIEQUES, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"2110","JUNEAU, AK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"1011","BULLOCK, AL","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"30009","CARBON, MT","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"31151","SALINE, NE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"38990","STATEWIDE, ND","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"41055","SHERMAN, OR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"31035","CLAY, NE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"15990","STATEWIDE, HI","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72121","SABANA GRANDE, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"38091","STEELE, ND","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"2282","YAKUTAT BOROUGH, AK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"38065","OLIVER, ND","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"40129","ROGER MILLS, OK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"20019","CHAUTAUQUA, KS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"10990","STATEWIDE, DE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"20117","MARSHALL, KS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"29115","LINN, MO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"38023","DIVIDE, ND","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72041","CIDRA, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"47169","TROUSDALE, TN","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"54021","GILMER, WV","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"37095","HYDE, NC","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"21163","MEADE, KY","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46007","BENNETT, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72061","GUAYNABO, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"35990","STATEWIDE, NM","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"30990","STATEWIDE, MT","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"29990","STATEWIDE, MO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"30073","PONDERA, MT","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48435","SUTTON, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46119","SULLY, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46045","EDMUNDS, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48433","STONEWALL, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"2013","ALEUTIANS EAST, AK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"54990","STATEWIDE, WV","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"37143","PERQUIMANS, NC","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"13243","RANDOLPH, GA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"32011","EUREKA, NV","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"31027","CEDAR, NE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"31115","LOUP, NE","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"27063","JACKSON, MN","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"53043","LINCOLN, WA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"32017","LINCOLN, NV","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"39091","LOGAN, OH","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"53059","SKAMANIA, WA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72077","JUNCOS, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48069","CASTRO, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72137","TOA BAJA, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"35021","HARDING, NM","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48095","CONCHO, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"27113","PENNINGTON, MN","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"2164","LAKE AND PENINSULA, AK","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"29085","HICKORY, MO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46085","LYMAN, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72143","VEGA ALTA, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"72017","BARCELONETA, PR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46063","HARDING, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"20063","GOVE, KS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"27033","COTTONWOOD, MN","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"56990","STATEWIDE, WY","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"27009","BENTON, MN","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"5013","CALHOUN, AR","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"20137","NORTON, KS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"13237","PUTNAM, GA","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"29199","SCOTLAND, MO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48045","BRISCOE, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"20073","GREENWOOD, KS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"17059","GALLATIN, IL","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48109","CULBERSON, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"46071","JACKSON, SD","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"28041","GREENE, MS","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"8125","YUMA, CO","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
"48103","CRANE, TX","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)","(null)"
